base_url,country,state,city,location,full_url
locations.wendys.com,canada,ab,airdrie,180-e-lake-cres-ne,https://locations.wendys.com/canada/ab/airdrie/180-e-lake-cres-ne
locations.wendys.com,canada,ab,airdrie,341-300-veterans-blvd-ne,https://locations.wendys.com/canada/ab/airdrie/341-300-veterans-blvd-ne
locations.wendys.com,canada,ab,beaumont,6504-50th-street,https://locations.wendys.com/canada/ab/beaumont/6504-50th-street
locations.wendys.com,canada,ab,brooks,1303-2nd-st,https://locations.wendys.com/canada/ab/brooks/1303-2nd-st
locations.wendys.com,canada,ab,calgary,1181-49th-avenue-ne,https://locations.wendys.com/canada/ab/calgary/1181-49th-avenue-ne
locations.wendys.com,canada,ab,calgary,121-150-crowfoot-crescent-nw,https://locations.wendys.com/canada/ab/calgary/121-150-crowfoot-crescent-nw
locations.wendys.com,canada,ab,calgary,1720-37th-st-s-w,https://locations.wendys.com/canada/ab/calgary/1720-37th-st-s-w
locations.wendys.com,canada,ab,calgary,246-midpark-way-southeast,https://locations.wendys.com/canada/ab/calgary/246-midpark-way-southeast
locations.wendys.com,canada,ab,calgary,2626-country-hills-blvd-ne,https://locations.wendys.com/canada/ab/calgary/2626-country-hills-blvd-ne
locations.wendys.com,canada,ab,calgary,303-shawville-boulvard-se,https://locations.wendys.com/canada/ab/calgary/303-shawville-boulvard-se
locations.wendys.com,canada,ab,calgary,3232-sunridge-blvd-ne,https://locations.wendys.com/canada/ab/calgary/3232-sunridge-blvd-ne
locations.wendys.com,canada,ab,calgary,3311-26th-st-ne,https://locations.wendys.com/canada/ab/calgary/3311-26th-st-ne
locations.wendys.com,canada,ab,calgary,3660-westwinds-ne-unit,https://locations.wendys.com/canada/ab/calgary/3660-westwinds-ne-unit
locations.wendys.com,canada,ab,calgary,388-country-hills-blvd,https://locations.wendys.com/canada/ab/calgary/388-country-hills-blvd
locations.wendys.com,canada,ab,calgary,4122-brentwood-rd-nw,https://locations.wendys.com/canada/ab/calgary/4122-brentwood-rd-nw
locations.wendys.com,canada,ab,calgary,4307-130th-avenue-se,https://locations.wendys.com/canada/ab/calgary/4307-130th-avenue-se
locations.wendys.com,canada,ab,calgary,444-58th-ave-south-east,https://locations.wendys.com/canada/ab/calgary/444-58th-ave-south-east
locations.wendys.com,canada,ab,calgary,4605-25th-street-se,https://locations.wendys.com/canada/ab/calgary/4605-25th-street-se
locations.wendys.com,canada,ab,calgary,475---36-st-ne-franklin-park,https://locations.wendys.com/canada/ab/calgary/475---36-st-ne-franklin-park
locations.wendys.com,canada,ab,calgary,5-heritage-gate-se,https://locations.wendys.com/canada/ab/calgary/5-heritage-gate-se
locations.wendys.com,canada,ab,calgary,5929-signal-hill-centre-sw,https://locations.wendys.com/canada/ab/calgary/5929-signal-hill-centre-sw
locations.wendys.com,canada,ab,calgary,7109-macleod-trail-s-w,https://locations.wendys.com/canada/ab/calgary/7109-macleod-trail-s-w
locations.wendys.com,canada,ab,calgary,8435-bowfort-road-nw,https://locations.wendys.com/canada/ab/calgary/8435-bowfort-road-nw
locations.wendys.com,canada,ab,calgary,8911-bonaventure-dr-se,https://locations.wendys.com/canada/ab/calgary/8911-bonaventure-dr-se
locations.wendys.com,canada,ab,camrose,6602-48th-ave,https://locations.wendys.com/canada/ab/camrose/6602-48th-ave
locations.wendys.com,canada,ab,canmore,1729b-mountain-avenue,https://locations.wendys.com/canada/ab/canmore/1729b-mountain-avenue
locations.wendys.com,canada,ab,cochrane,110-quarry-st-w,https://locations.wendys.com/canada/ab/cochrane/110-quarry-st-w
locations.wendys.com,canada,ab,cold-lake,1505-6603-51st-ave,https://locations.wendys.com/canada/ab/cold-lake/1505-6603-51st-ave
locations.wendys.com,canada,ab,drayton-valley,5809-50th-avenue,https://locations.wendys.com/canada/ab/drayton-valley/5809-50th-avenue
locations.wendys.com,canada,ab,edmonton,10195---34th-avenue,https://locations.wendys.com/canada/ab/edmonton/10195---34th-avenue
locations.wendys.com,canada,ab,edmonton,10365-111th-street,https://locations.wendys.com/canada/ab/edmonton/10365-111th-street
locations.wendys.com,canada,ab,edmonton,128-edgemont-road-nw,https://locations.wendys.com/canada/ab/edmonton/128-edgemont-road-nw
locations.wendys.com,canada,ab,edmonton,13138-50th-street,https://locations.wendys.com/canada/ab/edmonton/13138-50th-street
locations.wendys.com,canada,ab,edmonton,14205-118th-avenue,https://locations.wendys.com/canada/ab/edmonton/14205-118th-avenue
locations.wendys.com,canada,ab,edmonton,14211-127th-street,https://locations.wendys.com/canada/ab/edmonton/14211-127th-street
locations.wendys.com,canada,ab,edmonton,17007-109th-ave,https://locations.wendys.com/canada/ab/edmonton/17007-109th-ave
locations.wendys.com,canada,ab,edmonton,18411-stony-plain-road,https://locations.wendys.com/canada/ab/edmonton/18411-stony-plain-road
locations.wendys.com,canada,ab,edmonton,1850-102-street-nw,https://locations.wendys.com/canada/ab/edmonton/1850-102-street-nw
locations.wendys.com,canada,ab,edmonton,6225-currents-drive-nw,https://locations.wendys.com/canada/ab/edmonton/6225-currents-drive-nw
locations.wendys.com,canada,ab,edmonton,6510---28th-avenue,https://locations.wendys.com/canada/ab/edmonton/6510---28th-avenue
locations.wendys.com,canada,ab,edmonton,715-daniels-way-sw,https://locations.wendys.com/canada/ab/edmonton/715-daniels-way-sw
locations.wendys.com,canada,ab,edmonton,7239-winterburn-road,https://locations.wendys.com/canada/ab/edmonton/7239-winterburn-road
locations.wendys.com,canada,ab,edmonton,7410-argyll-rd,https://locations.wendys.com/canada/ab/edmonton/7410-argyll-rd
locations.wendys.com,canada,ab,edmonton,8427-112-street-nw,https://locations.wendys.com/canada/ab/edmonton/8427-112-street-nw
locations.wendys.com,canada,ab,edmonton,9598-170th-st,https://locations.wendys.com/canada/ab/edmonton/9598-170th-st
locations.wendys.com,canada,ab,edmonton,9630-137-ave-nw,https://locations.wendys.com/canada/ab/edmonton/9630-137-ave-nw
locations.wendys.com,canada,ab,edmonton,993-tamarack-way-nw,https://locations.wendys.com/canada/ab/edmonton/993-tamarack-way-nw
locations.wendys.com,canada,ab,edson,4207-3rd-avenue,https://locations.wendys.com/canada/ab/edson/4207-3rd-avenue
locations.wendys.com,canada,ab,fort-mcmurray,9701-hardin-street,https://locations.wendys.com/canada/ab/fort-mcmurray/9701-hardin-street
locations.wendys.com,canada,ab,fort-saskatchewan,40-westpark-blvd,https://locations.wendys.com/canada/ab/fort-saskatchewan/40-westpark-blvd
locations.wendys.com,canada,ab,grande-prairie,10007-99th-ave,https://locations.wendys.com/canada/ab/grande-prairie/10007-99th-ave
locations.wendys.com,canada,ab,grande-prairie,11601-97th-ave,https://locations.wendys.com/canada/ab/grande-prairie/11601-97th-ave
locations.wendys.com,canada,ab,grande-prairie,12411-100th-street,https://locations.wendys.com/canada/ab/grande-prairie/12411-100th-street
locations.wendys.com,canada,ab,high-river,1220-1st-street-se,https://locations.wendys.com/canada/ab/high-river/1220-1st-street-se
locations.wendys.com,canada,ab,hinton,"20,-632-carmichael-lane","https://locations.wendys.com/canada/ab/hinton/20,-632-carmichael-lane"
locations.wendys.com,canada,ab,lacombe,4457-50th-avenue,https://locations.wendys.com/canada/ab/lacombe/4457-50th-avenue
locations.wendys.com,canada,ab,leduc,2402-46th-avenue-e,https://locations.wendys.com/canada/ab/leduc/2402-46th-avenue-e
locations.wendys.com,canada,ab,leduc,6211-50th-street,https://locations.wendys.com/canada/ab/leduc/6211-50th-street
locations.wendys.com,canada,ab,lethbridge,230-scenic-drive-south,https://locations.wendys.com/canada/ab/lethbridge/230-scenic-drive-south
locations.wendys.com,canada,ab,lethbridge,3120-fairway-street-south,https://locations.wendys.com/canada/ab/lethbridge/3120-fairway-street-south
locations.wendys.com,canada,ab,lloydminster,5602-44th-street,https://locations.wendys.com/canada/ab/lloydminster/5602-44th-street
locations.wendys.com,canada,ab,medicine-hat,2375-trans-canada-way,https://locations.wendys.com/canada/ab/medicine-hat/2375-trans-canada-way
locations.wendys.com,canada,ab,okotoks,18-southridge-drive,https://locations.wendys.com/canada/ab/okotoks/18-southridge-drive
locations.wendys.com,canada,ab,olds,5510-46th-street,https://locations.wendys.com/canada/ab/olds/5510-46th-street
locations.wendys.com,canada,ab,ponoka,4750-highway,https://locations.wendys.com/canada/ab/ponoka/4750-highway
locations.wendys.com,canada,ab,red-deer,2410-gaetz-ave,https://locations.wendys.com/canada/ab/red-deer/2410-gaetz-ave
locations.wendys.com,canada,ab,red-deer,37444-b-hwy-2,https://locations.wendys.com/canada/ab/red-deer/37444-b-hwy-2
locations.wendys.com,canada,ab,red-deer,6781-gaetz-ave,https://locations.wendys.com/canada/ab/red-deer/6781-gaetz-ave
locations.wendys.com,canada,ab,redcliff,15-mitchell-street-ne,https://locations.wendys.com/canada/ab/redcliff/15-mitchell-street-ne
locations.wendys.com,canada,ab,sherwood-park,198-ordze-avenue,https://locations.wendys.com/canada/ab/sherwood-park/198-ordze-avenue
locations.wendys.com,canada,ab,sherwood-park,410-baseline-road,https://locations.wendys.com/canada/ab/sherwood-park/410-baseline-road
locations.wendys.com,canada,ab,spruce-grove,120-st-mathews-ave,https://locations.wendys.com/canada/ab/spruce-grove/120-st-mathews-ave
locations.wendys.com,canada,ab,st.-albert,140-st-albert-rd,https://locations.wendys.com/canada/ab/st.-albert/140-st-albert-rd
locations.wendys.com,canada,ab,st.-albert,470-st-albert-rd,https://locations.wendys.com/canada/ab/st.-albert/470-st-albert-rd
locations.wendys.com,canada,ab,stony-plain,3007-43rd-avenue,https://locations.wendys.com/canada/ab/stony-plain/3007-43rd-avenue
locations.wendys.com,canada,ab,sylvan-lake,3715-47th-avenue,https://locations.wendys.com/canada/ab/sylvan-lake/3715-47th-avenue
locations.wendys.com,canada,ab,taber,6200-46-avenue,https://locations.wendys.com/canada/ab/taber/6200-46-avenue
locations.wendys.com,canada,ab,wetaskiwin,4912-56th-street,https://locations.wendys.com/canada/ab/wetaskiwin/4912-56th-street
locations.wendys.com,canada,ab,whitecourt,3510-kepler-street,https://locations.wendys.com/canada/ab/whitecourt/3510-kepler-street
locations.wendys.com,canada,bc,abbotsford,1255-sumas-way,https://locations.wendys.com/canada/bc/abbotsford/1255-sumas-way
locations.wendys.com,canada,bc,abbotsford,30340-automall-drive,https://locations.wendys.com/canada/bc/abbotsford/30340-automall-drive
locations.wendys.com,canada,bc,abbotsford,32743-s-fraserway-dr,https://locations.wendys.com/canada/bc/abbotsford/32743-s-fraserway-dr
locations.wendys.com,canada,bc,abbotsford,33557-hawthorne-ave,https://locations.wendys.com/canada/bc/abbotsford/33557-hawthorne-ave
locations.wendys.com,canada,bc,burnaby,5970-kingsway,https://locations.wendys.com/canada/bc/burnaby/5970-kingsway
locations.wendys.com,canada,bc,campbell-river,1325-island-hwy,https://locations.wendys.com/canada/bc/campbell-river/1325-island-hwy
locations.wendys.com,canada,bc,chilliwack,7615-vedder-rd,https://locations.wendys.com/canada/bc/chilliwack/7615-vedder-rd
locations.wendys.com,canada,bc,coquitlam,100-schoolhouse-road,https://locations.wendys.com/canada/bc/coquitlam/100-schoolhouse-road
locations.wendys.com,canada,bc,coquitlam,1450-united-blvd,https://locations.wendys.com/canada/bc/coquitlam/1450-united-blvd
locations.wendys.com,canada,bc,courtenay,2351-cliffe-avenue,https://locations.wendys.com/canada/bc/courtenay/2351-cliffe-avenue
locations.wendys.com,canada,bc,cranbrook,1813-cranbrook-street-north,https://locations.wendys.com/canada/bc/cranbrook/1813-cranbrook-street-north
locations.wendys.com,canada,bc,dawson-creek,11404-+-11408--8th-street,https://locations.wendys.com/canada/bc/dawson-creek/11404-+-11408--8th-street
locations.wendys.com,canada,bc,delta,1359-cliveden-ave,https://locations.wendys.com/canada/bc/delta/1359-cliveden-ave
locations.wendys.com,canada,bc,duncan,5845-trans-canada-hwy,https://locations.wendys.com/canada/bc/duncan/5845-trans-canada-hwy
locations.wendys.com,canada,bc,fernie,1721-9th-ave-unit-a,https://locations.wendys.com/canada/bc/fernie/1721-9th-ave-unit-a
locations.wendys.com,canada,bc,fort-st-john,9827-alaska-road,https://locations.wendys.com/canada/bc/fort-st-john/9827-alaska-road
locations.wendys.com,canada,bc,gibsons,1078-highway-101,https://locations.wendys.com/canada/bc/gibsons/1078-highway-101
locations.wendys.com,canada,bc,hope,677-old-hope-princeton-way,https://locations.wendys.com/canada/bc/hope/677-old-hope-princeton-way
locations.wendys.com,canada,bc,kamloops,1735-e-trans-canada-hwy,https://locations.wendys.com/canada/bc/kamloops/1735-e-trans-canada-hwy
locations.wendys.com,canada,bc,kamloops,801-fortune-drive,https://locations.wendys.com/canada/bc/kamloops/801-fortune-drive
locations.wendys.com,canada,bc,kamloops,910-columbia-street-west,https://locations.wendys.com/canada/bc/kamloops/910-columbia-street-west
locations.wendys.com,canada,bc,kelowna,130-hollywood-road-south,https://locations.wendys.com/canada/bc/kelowna/130-hollywood-road-south
locations.wendys.com,canada,bc,kelowna,2070-harvey-avenue,https://locations.wendys.com/canada/bc/kelowna/2070-harvey-avenue
locations.wendys.com,canada,bc,langley,19644-fraser-hwy,https://locations.wendys.com/canada/bc/langley/19644-fraser-hwy
locations.wendys.com,canada,bc,langley,20215-64th-avenue,https://locations.wendys.com/canada/bc/langley/20215-64th-avenue
locations.wendys.com,canada,bc,langley,8590-200th-street,https://locations.wendys.com/canada/bc/langley/8590-200th-street
locations.wendys.com,canada,bc,maple-ridge,20201-lougheed-highway,https://locations.wendys.com/canada/bc/maple-ridge/20201-lougheed-highway
locations.wendys.com,canada,bc,mission,101c-31999c-lougheed-hwy,https://locations.wendys.com/canada/bc/mission/101c-31999c-lougheed-hwy
locations.wendys.com,canada,bc,mission,32555-london-avenue,https://locations.wendys.com/canada/bc/mission/32555-london-avenue
locations.wendys.com,canada,bc,nanaimo,2980-island-hwy,https://locations.wendys.com/canada/bc/nanaimo/2980-island-hwy
locations.wendys.com,canada,bc,nanaimo,6369-hammond-bay-road,https://locations.wendys.com/canada/bc/nanaimo/6369-hammond-bay-road
locations.wendys.com,canada,bc,nanaimo,650-terminal-avenue,https://locations.wendys.com/canada/bc/nanaimo/650-terminal-avenue
locations.wendys.com,canada,bc,new-westminster,715-6th-street,https://locations.wendys.com/canada/bc/new-westminster/715-6th-street
locations.wendys.com,canada,bc,north-vancouver,1488-main-street,https://locations.wendys.com/canada/bc/north-vancouver/1488-main-street
locations.wendys.com,canada,bc,penticton,1303-main-street,https://locations.wendys.com/canada/bc/penticton/1303-main-street
locations.wendys.com,canada,bc,port-alberni,3550-johnston-road,https://locations.wendys.com/canada/bc/port-alberni/3550-johnston-road
locations.wendys.com,canada,bc,port-coquitlam,1320-kingsway-avenue,https://locations.wendys.com/canada/bc/port-coquitlam/1320-kingsway-avenue
locations.wendys.com,canada,bc,port-coquitlam,1525-lougheed-hwy,https://locations.wendys.com/canada/bc/port-coquitlam/1525-lougheed-hwy
locations.wendys.com,canada,bc,prince-george,1144-victoria-street,https://locations.wendys.com/canada/bc/prince-george/1144-victoria-street
locations.wendys.com,canada,bc,prince-george,975-west-central,https://locations.wendys.com/canada/bc/prince-george/975-west-central
locations.wendys.com,canada,bc,richmond,2751-no-5-road,https://locations.wendys.com/canada/bc/richmond/2751-no-5-road
locations.wendys.com,canada,bc,richmond,3880-grant-mcconachie-way,https://locations.wendys.com/canada/bc/richmond/3880-grant-mcconachie-way
locations.wendys.com,canada,bc,salmon-arm,251-trans-canada-hwy-nw,https://locations.wendys.com/canada/bc/salmon-arm/251-trans-canada-hwy-nw
locations.wendys.com,canada,bc,squamish,38930-progress-way,https://locations.wendys.com/canada/bc/squamish/38930-progress-way
locations.wendys.com,canada,bc,surrey,10125-152nd-steet,https://locations.wendys.com/canada/bc/surrey/10125-152nd-steet
locations.wendys.com,canada,bc,surrey,15959-fraser-hwy,https://locations.wendys.com/canada/bc/surrey/15959-fraser-hwy
locations.wendys.com,canada,bc,surrey,17911---56th-avenue,https://locations.wendys.com/canada/bc/surrey/17911---56th-avenue
locations.wendys.com,canada,bc,surrey,3077-152nd-street,https://locations.wendys.com/canada/bc/surrey/3077-152nd-street
locations.wendys.com,canada,bc,surrey,9412-scott-rd,https://locations.wendys.com/canada/bc/surrey/9412-scott-rd
locations.wendys.com,canada,bc,tsawwassen,4949-canoe-pass-way,https://locations.wendys.com/canada/bc/tsawwassen/4949-canoe-pass-way
locations.wendys.com,canada,bc,vancouver,10-s-e-marine-dr,https://locations.wendys.com/canada/bc/vancouver/10-s-e-marine-dr
locations.wendys.com,canada,bc,vancouver,3698-grandview-highway,https://locations.wendys.com/canada/bc/vancouver/3698-grandview-highway
locations.wendys.com,canada,bc,vancouver,480-w-8th-ave,https://locations.wendys.com/canada/bc/vancouver/480-w-8th-ave
locations.wendys.com,canada,bc,vernon,5101---26th-street,https://locations.wendys.com/canada/bc/vernon/5101---26th-street
locations.wendys.com,canada,bc,victoria,1800-old-island-hwy,https://locations.wendys.com/canada/bc/victoria/1800-old-island-hwy
locations.wendys.com,canada,bc,victoria,776-bay-street,https://locations.wendys.com/canada/bc/victoria/776-bay-street
locations.wendys.com,canada,bc,westbank,2330-highway-97-south,https://locations.wendys.com/canada/bc/westbank/2330-highway-97-south
locations.wendys.com,canada,bc,williams-lake,"1704-broadway-ave,-south","https://locations.wendys.com/canada/bc/williams-lake/1704-broadway-ave,-south"
locations.wendys.com,canada,mb,brandon,905-18th-street,https://locations.wendys.com/canada/mb/brandon/905-18th-street
locations.wendys.com,canada,mb,steinbach,170-provincial-trunk-highway-12-north,https://locations.wendys.com/canada/mb/steinbach/170-provincial-trunk-highway-12-north
locations.wendys.com,canada,mb,winnipeg,1039-king-edward-street,https://locations.wendys.com/canada/mb/winnipeg/1039-king-edward-street
locations.wendys.com,canada,mb,winnipeg,1040-beaverhill-blvd,https://locations.wendys.com/canada/mb/winnipeg/1040-beaverhill-blvd
locations.wendys.com,canada,mb,winnipeg,1230-st-marys-road,https://locations.wendys.com/canada/mb/winnipeg/1230-st-marys-road
locations.wendys.com,canada,mb,winnipeg,1420-mcphillips-avenue,https://locations.wendys.com/canada/mb/winnipeg/1420-mcphillips-avenue
locations.wendys.com,canada,mb,winnipeg,1609-kenaston-boulevard,https://locations.wendys.com/canada/mb/winnipeg/1609-kenaston-boulevard
locations.wendys.com,canada,mb,winnipeg,3095-portage-avenue,https://locations.wendys.com/canada/mb/winnipeg/3095-portage-avenue
locations.wendys.com,canada,mb,winnipeg,650-st-james-street,https://locations.wendys.com/canada/mb/winnipeg/650-st-james-street
locations.wendys.com,canada,mb,winnipeg,808-regent-st-w,https://locations.wendys.com/canada/mb/winnipeg/808-regent-st-w
locations.wendys.com,canada,nb,dieppe,477-paul-st-(champlain-mall),https://locations.wendys.com/canada/nb/dieppe/477-paul-st-(champlain-mall)
locations.wendys.com,canada,nb,fredericton,370-main-street,https://locations.wendys.com/canada/nb/fredericton/370-main-street
locations.wendys.com,canada,nb,fredericton,967-prospect-street,https://locations.wendys.com/canada/nb/fredericton/967-prospect-street
locations.wendys.com,canada,nb,moncton,1100-mountain-road,https://locations.wendys.com/canada/nb/moncton/1100-mountain-road
locations.wendys.com,canada,nb,moncton,85-harrisville-blvd,https://locations.wendys.com/canada/nb/moncton/85-harrisville-blvd
locations.wendys.com,canada,nb,oromocto,20-commerce-dr,https://locations.wendys.com/canada/nb/oromocto/20-commerce-dr
locations.wendys.com,canada,nb,riverview,430-coverdale-road,https://locations.wendys.com/canada/nb/riverview/430-coverdale-road
locations.wendys.com,canada,nb,saint-john,158-main-street,https://locations.wendys.com/canada/nb/saint-john/158-main-street
locations.wendys.com,canada,nb,saint-john,159-mcallister-drive,https://locations.wendys.com/canada/nb/saint-john/159-mcallister-drive
locations.wendys.com,canada,nb,saint-john,40-university-avenue,https://locations.wendys.com/canada/nb/saint-john/40-university-avenue
locations.wendys.com,canada,nl,mount-pearl,70-old-placentia-road,https://locations.wendys.com/canada/nl/mount-pearl/70-old-placentia-road
locations.wendys.com,canada,nl,saint-john's,35-kenmont-rd,https://locations.wendys.com/canada/nl/saint-john's/35-kenmont-rd
locations.wendys.com,canada,nl,st-john's,272-torbay-road,https://locations.wendys.com/canada/nl/st-john's/272-torbay-road
locations.wendys.com,canada,ns,amherst,118-south-albion-street,https://locations.wendys.com/canada/ns/amherst/118-south-albion-street
locations.wendys.com,canada,ns,bridgewater,479-lahave-street,https://locations.wendys.com/canada/ns/bridgewater/479-lahave-street
locations.wendys.com,canada,ns,coldbrook,7210-highway-1,https://locations.wendys.com/canada/ns/coldbrook/7210-highway-1
locations.wendys.com,canada,ns,dartmouth,106-ilsley-ave,https://locations.wendys.com/canada/ns/dartmouth/106-ilsley-ave
locations.wendys.com,canada,ns,dartmouth,118-wyse-road,https://locations.wendys.com/canada/ns/dartmouth/118-wyse-road
locations.wendys.com,canada,ns,dartmouth,4-forest-hill-parkway,https://locations.wendys.com/canada/ns/dartmouth/4-forest-hill-parkway
locations.wendys.com,canada,ns,dartmouth,583-portland-street,https://locations.wendys.com/canada/ns/dartmouth/583-portland-street
locations.wendys.com,canada,ns,halifax,11-lakelands-blvd,https://locations.wendys.com/canada/ns/halifax/11-lakelands-blvd
locations.wendys.com,canada,ns,halifax,3580-kempt-road,https://locations.wendys.com/canada/ns/halifax/3580-kempt-road
locations.wendys.com,canada,ns,halifax,6169-quinpool-road,https://locations.wendys.com/canada/ns/halifax/6169-quinpool-road
locations.wendys.com,canada,ns,lower-sackville,720-sackville-dr,https://locations.wendys.com/canada/ns/lower-sackville/720-sackville-dr
locations.wendys.com,canada,ns,new-glasgow,750-westville-road,https://locations.wendys.com/canada/ns/new-glasgow/750-westville-road
locations.wendys.com,canada,ns,north-sydney,106-king-street,https://locations.wendys.com/canada/ns/north-sydney/106-king-street
locations.wendys.com,canada,ns,sydney,300-welton-street,https://locations.wendys.com/canada/ns/sydney/300-welton-street
locations.wendys.com,canada,ns,yarmouth,520-main-street,https://locations.wendys.com/canada/ns/yarmouth/520-main-street
locations.wendys.com,canada,on,ajax,274-kingston-road-e,https://locations.wendys.com/canada/on/ajax/274-kingston-road-e
locations.wendys.com,canada,on,ajax,80-bayly-street-west,https://locations.wendys.com/canada/on/ajax/80-bayly-street-west
locations.wendys.com,canada,on,alliston,157-young-street,https://locations.wendys.com/canada/on/alliston/157-young-street
locations.wendys.com,canada,on,amherstburg,83-sandwich-st-s,https://locations.wendys.com/canada/on/amherstburg/83-sandwich-st-s
locations.wendys.com,canada,on,ancaster,1180-highway-2-west,https://locations.wendys.com/canada/on/ancaster/1180-highway-2-west
locations.wendys.com,canada,on,ancaster,977-golf-links-road,https://locations.wendys.com/canada/on/ancaster/977-golf-links-road
locations.wendys.com,canada,on,arnprior,2-staye-court,https://locations.wendys.com/canada/on/arnprior/2-staye-court
locations.wendys.com,canada,on,aurora,304-wellington-st-east,https://locations.wendys.com/canada/on/aurora/304-wellington-st-east
locations.wendys.com,canada,on,barrie,393-bayfield-st,https://locations.wendys.com/canada/on/barrie/393-bayfield-st
locations.wendys.com,canada,on,barrie,411-dunlop-street-west,https://locations.wendys.com/canada/on/barrie/411-dunlop-street-west
locations.wendys.com,canada,on,barrie,450-bryne-drive,https://locations.wendys.com/canada/on/barrie/450-bryne-drive
locations.wendys.com,canada,on,barrie,6-fairview-road,https://locations.wendys.com/canada/on/barrie/6-fairview-road
locations.wendys.com,canada,on,barrie,628-yonge-street,https://locations.wendys.com/canada/on/barrie/628-yonge-street
locations.wendys.com,canada,on,beamsville,4711-ontario-street,https://locations.wendys.com/canada/on/beamsville/4711-ontario-street
locations.wendys.com,canada,on,belleville,150-sidney-street,https://locations.wendys.com/canada/on/belleville/150-sidney-street
locations.wendys.com,canada,on,belleville,350-north-front-street,https://locations.wendys.com/canada/on/belleville/350-north-front-street
locations.wendys.com,canada,on,bolton,1-queensgate-blvd,https://locations.wendys.com/canada/on/bolton/1-queensgate-blvd
locations.wendys.com,canada,on,bowmanville,980-bowmanville-avenue,https://locations.wendys.com/canada/on/bowmanville/980-bowmanville-avenue
locations.wendys.com,canada,on,bradford,32-bridge-street,https://locations.wendys.com/canada/on/bradford/32-bridge-street
locations.wendys.com,canada,on,brampton,10041-mclaughlin-road,https://locations.wendys.com/canada/on/brampton/10041-mclaughlin-road
locations.wendys.com,canada,on,brampton,353-main-st-north,https://locations.wendys.com/canada/on/brampton/353-main-st-north
locations.wendys.com,canada,on,brampton,505-steeles-avenue-west,https://locations.wendys.com/canada/on/brampton/505-steeles-avenue-west
locations.wendys.com,canada,on,brampton,70-biscayne-crescent,https://locations.wendys.com/canada/on/brampton/70-biscayne-crescent
locations.wendys.com,canada,on,brampton,8160-dixie-road,https://locations.wendys.com/canada/on/brampton/8160-dixie-road
locations.wendys.com,canada,on,brampton,8960-highway-50,https://locations.wendys.com/canada/on/brampton/8960-highway-50
locations.wendys.com,canada,on,brampton,9930-airport-road,https://locations.wendys.com/canada/on/brampton/9930-airport-road
locations.wendys.com,canada,on,brantford,11-sinclair-blvd,https://locations.wendys.com/canada/on/brantford/11-sinclair-blvd
locations.wendys.com,canada,on,brantford,265-king-george-rd,https://locations.wendys.com/canada/on/brantford/265-king-george-rd
locations.wendys.com,canada,on,brantford,620-west-street,https://locations.wendys.com/canada/on/brantford/620-west-street
locations.wendys.com,canada,on,brantford,78-icomm-drive,https://locations.wendys.com/canada/on/brantford/78-icomm-drive
locations.wendys.com,canada,on,brockville,335-stewart-blvd,https://locations.wendys.com/canada/on/brockville/335-stewart-blvd
locations.wendys.com,canada,on,burlington,145-plains-rd-e,https://locations.wendys.com/canada/on/burlington/145-plains-rd-e
locations.wendys.com,canada,on,burlington,2515-appleby-line,https://locations.wendys.com/canada/on/burlington/2515-appleby-line
locations.wendys.com,canada,on,burlington,4000-mainway,https://locations.wendys.com/canada/on/burlington/4000-mainway
locations.wendys.com,canada,on,burlington,5051-harvester-road,https://locations.wendys.com/canada/on/burlington/5051-harvester-road
locations.wendys.com,canada,on,caledonia,289-argyle-street-south,https://locations.wendys.com/canada/on/caledonia/289-argyle-street-south
locations.wendys.com,canada,on,cambridge,225-franklin-blvd,https://locations.wendys.com/canada/on/cambridge/225-franklin-blvd
locations.wendys.com,canada,on,cambridge,430-hespeler-rd,https://locations.wendys.com/canada/on/cambridge/430-hespeler-rd
locations.wendys.com,canada,on,carleton-place,"10418-highway-7,-unit-b1","https://locations.wendys.com/canada/on/carleton-place/10418-highway-7,-unit-b1"
locations.wendys.com,canada,on,chatham,450-st-clair-street,https://locations.wendys.com/canada/on/chatham/450-st-clair-street
locations.wendys.com,canada,on,cobourg,801-william-st,https://locations.wendys.com/canada/on/cobourg/801-william-st
locations.wendys.com,canada,on,collingwood,533-first-street,https://locations.wendys.com/canada/on/collingwood/533-first-street
locations.wendys.com,canada,on,concord,1600-langstaff-road,https://locations.wendys.com/canada/on/concord/1600-langstaff-road
locations.wendys.com,canada,on,concord,9151-keele-street,https://locations.wendys.com/canada/on/concord/9151-keele-street
locations.wendys.com,canada,on,cornwall,1397-brookdale-avenue,https://locations.wendys.com/canada/on/cornwall/1397-brookdale-avenue
locations.wendys.com,canada,on,drumbo,806607-oxford-rd-29-unit-3,https://locations.wendys.com/canada/on/drumbo/806607-oxford-rd-29-unit-3
locations.wendys.com,canada,on,dundas,469-highway-6-north,https://locations.wendys.com/canada/on/dundas/469-highway-6-north
locations.wendys.com,canada,on,etobicoke,1569-the-queensway,https://locations.wendys.com/canada/on/etobicoke/1569-the-queensway
locations.wendys.com,canada,on,etobicoke,2136-kipling,https://locations.wendys.com/canada/on/etobicoke/2136-kipling
locations.wendys.com,canada,on,etobicoke,5250-dundas-street-west,https://locations.wendys.com/canada/on/etobicoke/5250-dundas-street-west
locations.wendys.com,canada,on,etobicoke,570-kipling-avenue,https://locations.wendys.com/canada/on/etobicoke/570-kipling-avenue
